State_Name,SL_No,District_Name,Total_Projects_Outlay,ApprShare_Center,ApprShare_State,ApprShare_Beneficiary,Rof_Center,Rof_State,Rof_Beneficiary,Rof_Total,ExpReported_Center,ExpReported_State,ExpReported_Beneficiary,ExpReported_Total,PO_IHHL_BPL,PO_IHHL_APL,PO_IHHL_TOTAL,PO_SCW,PO_School_Toilets,PO_Anganwadi_Toilets,PO_RSM,PO_PC,PP_IHHL_BPL,PP_IHHL_APL,PP_IHHL_TOTAL,PP_SCW,PP_School_Toilets,PP_Anganwadi_Toilets,PP_RSM,PP_PC,BPL_Appr.(C+S+B),BPL_Exp.(C+S+B),BPL_(%)_age,School_Appr.(C+S+B),School_Exp.(C+S+B),School_(%)_age,Anganwadi_Appr.(C+S+B),Anganwadi_Exp.(C+S+B),Anganwadi_(%)_age,Sanitary_Complex_Appr.(C+S+B),Sanitary_Complex_Exp.(C+S+B),Sanitary_Complex_(%)_age,IHHL_BPL_Ach_SC,IHHL_BPL_Ach_ST,IHHL_BPL_Ach_General,IHHL_BPL_Ach_PH,IHHL_BPL_Ach_%_SC_ST,IHHL_APL_Ach_SC,IHHL_APL_Ach_ST,IHHL_APL_Ach_Small_Marginal_Farmers,IHHL_APL_Ach_Landless_Labourers,IHHL_APL_Ach_PH,IHHL_APL_Ach_Women_Headed_Households,Rural_Households,Census_2001_IHHL
ODISHA,2,BALANGIR,6720.70,4496.49,1634.15,590.06,1825.45,670.97,283.77,2780.19,1586.49,664.08,272.82,2523.39,199853,142381,342234,28,2400,915,10,0,121446,24486,145932,5,2400,915,6,7,5044.53,1861.40,36.90,480.00,480.00,100,47.53,43.13,90.74,56.00,6.00,10.71,33531,26109,61634,0,49.11,12188,12072,126,1,0,0,,
ODISHA,3,BALESWAR,6649.37,4416.83,1561.67,670.87,3060.77,1082.21,535.37,4678.35,2946.30,1112.88,542.92,4602.11,281636,102367,384003,48,3787,1849,10,0,267809,99600,367409,16,3999,1863,37,48,4058.41,3097.44,76.32,757.40,844.64,100.00,107.43,10.15,9.45,96.00,15.68,16.33,79692,46314,141803,0,47.05,0,0,0,0,0,0,,
ODISHA,4,BARGARH,6105.44,4080.06,1472.77,552.61,2061.41,829.77,376.78,3267.96,1601.02,553.69,376.35,2531.07,175810,140072,315882,0,2393,361,10,0,121343,73793,195136,0,2443,388,0,4,4634.91,1900.55,41.01,478.60,497.91,100.00,18.06,18.83,100.00,0.00,0.00,0.00,20366,28212,72755,0,40.03,276,279,1129,0,2,23,,
ODISHA,5,BHADRAK,4115.18,2746.55,987.86,380.77,1563.71,562.43,153.16,2279.30,843.05,319.59,153.16,1315.80,136849,81632,218481,0,1855,1190,8,0,86531,44397,130928,0,1848,1109,0,75,2774.89,741.04,26.71,411.96,411.47,99.88,81.01,1.50,1.85,0.00,0.00,0.00,20526,1645,64360,0,25.62,10211,871,0,0,0,0,,
ODISHA,6,BOUDH,2735.83,1845.44,665.73,224.66,989.22,356.86,120.52,1466.60,771.42,304.51,120.52,1196.46,71702,20970,92672,3,1033,258,10,0,41747,9583,51330,0,1021,258,9,1,2008.13,855.00,42.58,224.16,190.59,85.02,13.20,12.92,97.88,6.00,0.00,0.00,15996,5022,20718,0,50.35,0,0,0,0,0,0,,
ODISHA,7,CUTTACK,5811.85,3873.76,1386.78,551.31,2287.38,818.86,372.44,3478.68,1864.29,679.24,336.91,2880.44,178679,186195,364874,50,2426,42,10,0,124514,103054,227568,31,2489,155,0,120,4124.01,2016.74,48.90,507.10,528.52,100.00,2.10,7.06,100.00,100.00,56.60,56.60,40430,17948,66087,7,46.88,0,0,114,0,0,0,,
ODISHA,8,DEBAGARH,1705.30,1150.20,404.81,150.29,507.81,194.96,55.01,757.78,366.48,145.76,40.26,552.49,42977,19981,62958,20,620,190,10,0,27203,13403,40606,0,664,221,1,6,1084.11,300.28,27.70,124.00,162.43,100.00,9.51,8.16,85.80,40.00,0.00,0.00,9727,9122,8349,0,69.29,0,0,41,0,0,0,,
ODISHA,9,DHENKANAL,4603.56,3096.41,1118.23,388.92,1778.28,642.21,110.26,2530.75,956.27,347.10,110.26,1413.63,125111,65196,190307,32,2065,690,10,0,71739,26923,98662,3,2065,684,30,30,3255.08,824.64,25.33,414.36,375.92,90.72,38.19,16.90,44.25,64.00,3.49,5.45,0,0,0,0,0.00,0,0,0,0,0,0,,
ODISHA,10,GAJAPATI,2996.63,2026.75,737.68,232.20,1157.95,421.46,126.97,1706.38,842.72,385.57,126.97,1355.25,68154,42038,110192,14,1438,630,10,0,36971,10308,47279,0,1349,611,0,35,1986.00,875.68,44.09,352.70,326.17,92.48,33.96,26.32,77.50,28.00,3.90,13.93,2376,9913,5332,1,33.24,0,791,0,0,0,0,,
ODISHA,11,GANJAM,8954.97,5966.47,2140.54,847.96,2981.33,1153.01,395.71,4530.05,2224.17,767.54,395.71,3387.42,270886,180430,451316,20,4235,2505,10,0,175025,104150,279175,11,4235,2505,72,93,5887.51,2160.86,36.70,892.60,947.45,100.00,134.44,15.55,11.57,40.00,20.86,52.15,42062,7882,125081,0,28.54,119,353,363,48,1,12,,
ODISHA,12,JAGATSINGHAPUR,3340.31,2249.43,796.05,294.83,1490.68,527.54,219.78,2238.00,1136.90,493.58,170.88,1801.36,95623,116710,212333,16,2434,955,10,0,92369,88925,181294,8,2434,955,10,16,1895.17,1301.35,68.67,487.40,350.26,71.86,72.39,9.06,12.52,32.00,14.00,43.75,31653,4904,52358,5,39.58,331,0,1437,0,0,0,,
ODISHA,13,JAJAPUR,6385.41,4283.17,1554.84,547.40,1765.91,662.45,225.90,2654.26,1284.05,503.13,225.90,2013.08,162500,191899,354399,50,3414,1355,10,0,88890,114603,203493,0,3414,1355,0,101,4034.03,1193.29,29.58,753.90,677.68,89.89,104.78,11.60,11.07,100.00,0.00,0.00,26675,16498,44136,82,48.57,2292,76,0,0,0,0,,
ODISHA,14,JHARSUGUDA,1483.49,1002.44,356.16,124.89,646.34,229.64,18.96,894.94,510.87,190.36,18.96,720.19,33172,34757,67929,30,811,433,10,0,23459,14166,37625,2,811,433,0,16,822.88,368.15,44.74,162.20,203.53,100.00,21.66,21.37,98.66,60.00,4.80,8.00,6796,11679,4984,0,78.75,90,122,744,0,0,0,,
ODISHA,15,KALAHANDI,7138.43,4776.40,1748.32,613.71,1725.54,631.61,47.28,2404.43,1317.72,521.72,47.12,1886.56,190958,105415,296373,50,2330,676,10,0,96952,62608,159560,0,2330,676,0,50,5468.67,1186.28,21.69,466.00,450.70,96.72,33.80,36.86,100.00,100.00,0.00,0.00,22897,23182,50835,0,47.53,23,40,0,0,0,0,,
ODISHA,16,KANDHAMAL,4428.09,2975.36,1100.63,352.10,960.28,380.35,96.47,1437.10,917.77,289.74,86.93,1294.44,112422,43118,155540,0,1812,937,5,0,33464,6074,39538,5,1793,652,21,10,3348.69,635.16,18.97,388.66,423.48,100.00,58.80,33.11,56.31,0.00,0.00,0.00,12071,16462,4931,5604,85.26,0,0,0,0,0,0,,
ODISHA,17,KENDRAPARA,4433.47,2981.58,1076.03,375.86,1790.54,646.19,174.41,2611.14,1318.61,486.92,174.41,1979.94,136153,80039,216192,9,2583,1064,10,0,94258,56909,151167,4,2627,1065,29,0,2922.27,1249.22,42.75,561.16,540.70,96.35,55.69,4.00,7.18,18.00,5.53,30.72,26557,414,67286,0,28.61,0,0,0,0,0,0,,
ODISHA,18,KENDUJHAR,9266.57,6221.22,2321.83,723.52,2517.79,939.67,148.99,3606.45,1793.27,742.54,148.99,2684.80,219850,43598,263448,50,5428,1590,10,0,81112,17272,98384,0,5184,820,1,8,6573.21,1405.99,21.39,1164.96,1079.80,92.69,107.86,44.10,40.89,100.00,0.00,0.00,21900,25176,33968,3,58.04,0,106,0,0,0,0,,
ODISHA,19,KHORDHA,4436.66,2959.30,1060.24,417.12,1775.64,636.16,182.24,2594.04,906.69,323.33,182.24,1412.26,150000,80593,230593,50,2431,150,8,0,103269,31869,135138,1,2431,184,8,0,2765.62,899.41,32.52,561.06,338.67,60.36,7.50,7.50,100,100.00,0.00,0.00,16999,5228,80671,0,21.52,40,10,269,0,0,0,,
ODISHA,20,KORAPUT,7781.77,5192.27,1913.50,676.00,2769.12,1020.50,248.43,4038.05,1397.61,541.87,238.83,2178.31,221421,42780,264201,50,2659,1130,10,0,102383,6407,108790,0,2604,1013,0,10,5875.68,1352.37,23.02,549.06,512.70,93.38,62.68,41.82,66.72,100.00,2.00,2.00,20896,58987,22500,0,78.02,0,0,0,0,0,0,,
ODISHA,21,MALKANGIRI,3532.33,2370.51,856.10,305.72,1399.30,505.34,113.87,2018.51,803.05,308.17,113.86,1225.07,89117,42591,131708,50,1650,534,10,0,57201,28499,85700,3,1635,522,0,1,2353.20,699.08,29.71,348.90,377.38,100.00,27.25,27.34,100.00,100.00,7.84,7.84,26250,19456,6700,0,79.90,0,0,0,0,0,0,,
ODISHA,22,MAYURBHANJ,12029.74,7971.46,2896.26,1162.02,3254.89,1182.59,538.14,4975.62,3221.70,1182.48,537.40,4941.57,369475,193293,562768,10,4642,1698,10,0,273801,52300,326101,2,4642,1894,0,60,9266.50,3528.07,38.07,1022.90,877.33,85.77,84.91,73.85,86.97,20.00,8.57,42.85,38749,174013,61039,0,77.71,0,0,0,0,0,0,,
ODISHA,23,NABARANGAPUR,5971.15,3982.53,1478.84,509.78,1265.99,470.11,38.52,1774.62,943.89,330.57,38.52,1312.98,158604,95891,254495,50,1838,378,10,0,62576,30564,93140,0,2281,961,0,0,4637.41,738.21,15.92,415.00,373.87,90.09,18.91,42.80,100.00,100.00,0.00,0.00,28290,31665,2621,0,95.81,0,0,0,0,0,0,,
ODISHA,24,NAYAGARH,4723.40,3146.15,1123.53,453.72,1866.22,666.45,181.54,2714.21,1205.35,470.89,181.54,1857.78,134750,72562,207312,51,1993,34,8,0,90109,18040,108149,12,1993,552,0,0,3076.91,1184.65,38.50,433.40,435.79,100.00,1.70,1.93,100.00,102.00,27.52,26.98,9864,2881,77364,0,14.14,0,0,0,0,0,0,,
ODISHA,25,NUAPADA,3920.21,2634.16,956.66,329.39,869.25,347.34,46.83,1263.42,789.32,261.45,46.83,1097.60,101492,27298,128790,20,941,585,10,0,47375,13319,60694,6,941,585,10,0,2973.41,755.06,25.39,204.26,203.94,99.84,29.83,18.81,63.06,40.00,10.80,27.00,12570,15518,19287,0,59.29,0,0,0,0,0,0,,
ODISHA,26,PURI,5865.69,3914.59,1396.07,555.03,2324.50,828.99,268.85,3422.34,1489.35,573.77,268.85,2331.97,160972,70160,231132,50,2250,1130,10,0,102682,28206,130888,28,2205,1138,8,0,3819.55,1614.69,42.27,523.96,472.83,90.24,74.86,3.00,4.01,100.00,54.20,54.20,12956,890,88836,0,13.48,0,0,0,0,0,0,,
ODISHA,27,RAYAGADA,5583.72,3769.28,1379.64,434.80,1286.37,470.83,55.98,1813.18,835.14,337.68,55.98,1228.80,134397,77807,212204,25,2931,1001,10,0,70292,3954,74246,0,2192,479,15,0,3691.69,581.23,15.74,817.36,391.10,47.85,68.82,18.77,27.27,50.00,0.00,0.00,15012,36129,19151,0,72.76,0,0,0,0,0,0,,
ODISHA,28,SAMBALPUR,3594.39,2425.16,869.18,300.05,1011.98,362.69,83.95,1458.62,729.35,282.11,83.07,1094.53,88701,59914,148615,0,2217,480,10,0,53590,21116,74706,0,2217,480,0,0,2275.60,651.64,28.64,476.86,363.54,76.24,24.37,23.05,94.58,0.00,0.00,0.00,16298,15459,21124,0,59.26,4,4,9,10,0,0,,
ODISHA,29,SONEPUR,3073.09,2064.03,736.73,272.33,848.63,320.84,143.24,1312.71,637.39,252.99,142.72,1033.10,80396,26722,107118,0,1563,214,10,0,51473,13394,64867,0,1587,214,5,0,2055.38,640.74,31.17,313.06,292.16,93.32,10.71,12.22,100.00,0.00,1.02,0.00,13094,3910,34469,0,33.03,0,0,0,0,0,0,,
ODISHA,30,SUNDARGARH,4665.63,3096.27,1104.01,465.35,2279.58,836.66,286.77,3403.01,1482.42,550.84,288.93,2322.18,183809,107961,291770,18,2444,1391,10,0,140062,29334,169396,3,2821,1496,0,6,3113.22,1434.85,46.09,488.80,464.71,95.07,74.54,68.80,92.30,36.00,5.58,15.50,18964,95494,25603,0,81.72,111,678,69,13,0,4,,
ORISSA,1,ANGUL,4152.45,2794.83,1007.11,350.51,1615.06,581.98,117.79,2314.83,918.90,350.75,117.79,1387.44,109581,77228,186809,24,2040,795,10,0,62080,37232,99312,4,2040,795,32,32,2857.98,767.63,26.86,408.16,396.23,97.08,39.97,34.12,85.36,48.00,0.00,0.00,0,0,0,0,0.00,20,1,292,16,2,25,249585,17739
ORISSA,2,BALANGIR,6720.70,4496.49,1634.15,590.06,1825.45,670.97,249.48,2745.90,1471.41,615.59,241.64,2328.64,199853,142381,342234,28,2400,915,10,0,121216,24162,145378,5,2400,915,6,7,5044.53,1669.51,33.10,480.00,480.00,100,47.53,43.13,90.74,56.00,6.00,10.71,33514,26089,61613,0,49.17,12146,11953,63,0,0,0,387345,14857
ORISSA,3,BALESWAR,6649.37,4416.83,1561.67,670.87,3060.77,1082.21,518.28,4661.26,2768.41,1078.41,518.28,4365.11,281636,102367,384003,48,3787,1849,10,0,263713,99600,363313,16,3999,1849,37,48,4058.41,2884.38,71.07,757.40,842.20,100.00,107.43,10.15,9.45,96.00,15.68,16.33,78376,45683,139653,0,47.04,0,0,0,0,0,0,473512,33589
ORISSA,4,BARGARH,6105.44,4080.06,1472.77,552.61,2061.41,829.77,376.78,3267.96,1586.19,547.34,372.34,2505.87,175810,140072,315882,0,2393,361,10,0,121146,73396,194542,0,2443,388,0,4,4634.91,1876.28,40.48,478.60,497.91,100.00,18.06,18.83,100.00,0.00,0.00,0.00,20326,28167,72643,0,40.03,197,203,905,0,2,5,339364,16901
ORISSA,5,BHADRAK,4115.18,2746.55,987.86,380.77,1563.71,562.43,153.16,2279.30,834.77,316.87,153.16,1304.80,136849,81632,218481,0,1855,1190,8,0,86531,44397,130928,0,1844,1109,0,75,2774.89,741.04,26.71,411.96,406.29,98.62,81.01,1.50,1.85,0.00,0.00,0.00,20526,1645,64360,0,25.62,10211,871,0,0,0,0,274191,17005
ORISSA,6,BOUDH,2735.83,1845.44,665.73,224.66,989.22,356.86,120.52,1466.60,766.57,303.02,120.52,1190.11,71702,20970,92672,3,1033,258,10,0,41747,9583,51330,0,1015,258,9,1,2008.13,855.00,42.58,224.16,188.31,84.01,13.20,12.92,97.88,6.00,0.00,0.00,15996,5022,20718,0,50.35,0,0,0,0,0,0,103239,3035
ORISSA,7,CUTTACK,5811.85,3873.76,1386.78,551.31,2287.38,818.86,369.79,3476.03,1852.64,674.25,334.25,2861.14,178679,186195,364874,50,2426,42,10,0,124275,102940,227215,29,2489,155,0,120,4124.01,2002.82,48.56,507.10,528.52,100.00,2.10,7.06,100.00,100.00,52.84,52.84,40351,17932,65953,7,46.90,0,0,0,0,0,0,425082,40086
ORISSA,8,DEBAGARH,1705.30,1150.20,404.81,150.29,507.81,194.96,45.01,747.78,362.04,144.02,40.17,546.23,42977,19981,62958,20,620,190,10,0,27167,13380,40547,0,656,221,1,6,1084.11,297.35,27.43,124.00,160.93,100.00,9.51,8.16,85.80,40.00,0.00,0.00,9713,9100,8348,0,69.25,0,0,18,0,0,0,70511,2741
ORISSA,9,DHENKANAL,4603.56,3096.41,1118.23,388.92,1778.28,642.21,110.26,2530.75,931.06,338.82,110.26,1380.14,125111,65196,190307,32,2065,690,10,0,71739,26923,98662,3,2065,684,30,30,3255.08,824.64,25.33,414.36,364.02,87.85,38.19,16.90,44.25,64.00,3.49,5.45,0,0,0,0,0.00,0,0,0,0,0,0,253118,17053
ORISSA,10,GAJAPATI,2996.63,2026.75,737.68,232.20,1157.95,421.46,124.27,1703.68,826.70,379.76,124.27,1330.73,68154,42038,110192,14,1438,630,10,0,36829,10150,46979,0,1349,610,0,35,1986.00,859.18,43.26,352.70,326.17,92.48,33.96,26.27,77.36,28.00,3.90,13.93,2376,9771,5332,1,32.98,0,633,0,0,0,0,112872,5211
ORISSA,11,GANJAM,8954.97,5966.47,2140.54,847.96,2981.33,1153.01,395.52,4529.86,2222.08,763.62,395.52,3381.22,270886,180430,451316,20,4235,2505,10,0,175022,104114,279136,11,4235,2505,72,93,5887.51,2159.70,36.68,892.60,944.19,100.00,134.44,15.47,11.51,40.00,20.86,52.15,42059,7882,125081,0,28.53,119,353,363,48,1,12,602216,64902
ORISSA,12,JAGATSINGHAPUR,3340.31,2249.43,796.05,294.83,1490.68,527.54,219.78,2238.00,1108.99,480.91,163.94,1753.83,95623,116710,212333,16,2434,955,10,0,92090,88434,180524,8,2434,955,10,16,1895.17,1258.99,66.43,487.40,350.26,71.86,72.39,9.06,12.52,32.00,14.00,43.75,31631,4904,52101,5,39.67,307,0,970,0,0,0,237411,21037
ORISSA,13,JAJAPUR,6385.41,4283.17,1554.84,547.40,1765.91,662.45,225.90,2654.26,1275.17,503.13,225.90,2004.20,162500,191899,354399,50,3414,1355,10,0,88376,114390,202766,0,3414,1355,0,101,4034.03,1189.29,29.48,753.90,677.68,89.89,104.78,11.28,10.77,100.00,0.00,0.00,26675,16498,44136,82,48.85,2292,76,0,0,0,0,378135,43000
ORISSA,14,JHARSUGUDA,1483.49,1002.44,356.16,124.89,646.34,229.64,18.96,894.94,510.87,190.36,18.96,720.19,33172,34757,67929,30,811,433,10,0,23459,13799,37258,2,811,433,0,16,822.88,368.15,44.74,162.20,203.53,100.00,21.66,21.37,98.66,60.00,4.80,8.00,6796,11679,4984,0,78.75,79,122,388,0,0,0,83664,4948
ORISSA,15,KALAHANDI,7138.43,4776.40,1748.32,613.71,1725.54,631.61,47.28,2404.43,1312.35,519.65,47.12,1879.12,190958,105415,296373,50,2330,676,10,0,96916,62516,159432,0,2330,676,0,50,5468.67,1180.41,21.58,466.00,450.70,96.72,33.80,36.86,100.00,100.00,0.00,0.00,22897,23182,50835,0,47.55,0,0,0,0,0,0,377001,15574
ORISSA,16,KANDHAMAL,4428.09,2975.36,1100.63,352.10,960.28,380.35,96.47,1437.10,913.02,288.15,86.93,1288.11,112422,43118,155540,0,1812,937,5,0,33464,6074,39538,5,1791,652,21,10,3348.69,635.16,18.97,388.66,420.68,100.00,58.80,33.11,56.31,0.00,0.00,0.00,12071,16462,4931,5604,85.26,0,0,0,0,0,0,155335,9222
ORISSA,17,KENDRAPARA,4433.47,2981.58,1076.03,375.86,1790.54,646.19,174.41,2611.14,1313.57,484.01,174.41,1971.99,136153,80039,216192,9,2583,1064,10,0,94162,56909,151071,4,2627,1064,29,0,2922.27,1249.22,42.75,561.16,537.90,95.86,55.69,3.92,7.04,18.00,2.00,11.11,26519,414,67219,0,28.60,0,0,0,0,0,0,311465,20167
ORISSA,18,KENDUJHAR,9266.57,6221.22,2321.83,723.52,2517.79,939.67,148.99,3606.45,1774.22,734.34,148.99,2657.54,219850,43598,263448,50,5428,1590,10,0,80903,17024,97927,0,5184,820,1,8,6573.21,1381.71,21.02,1164.96,1079.80,92.69,107.86,44.10,40.89,100.00,0.00,0.00,21850,25141,33905,3,58.08,0,43,0,0,0,0,349736,14478
ORISSA,19,KHORDHA,4436.66,2959.30,1060.24,417.12,1775.64,636.16,178.64,2590.44,892.82,317.46,178.64,1388.92,150000,80593,230593,50,2431,150,8,0,103119,31550,134669,1,2431,184,8,0,2765.62,877.41,31.73,561.06,338.67,60.36,7.50,7.50,100,100.00,0.00,0.00,16999,5178,80571,0,21.51,0,0,0,0,0,0,247940,22528
ORISSA,20,KORAPUT,7781.77,5192.27,1913.50,676.00,2769.12,1020.50,248.43,4038.05,1381.75,536.25,236.26,2154.26,221421,42780,264201,50,2659,1130,10,0,102098,6407,108505,0,2604,1013,0,10,5875.68,1336.59,22.75,549.06,512.70,93.38,62.68,41.82,66.72,100.00,2.00,2.00,20839,58816,22443,0,78.02,0,0,0,0,0,0,283522,12142
ORISSA,21,MALKANGIRI,3532.33,2370.51,856.10,305.72,1399.30,505.34,113.87,2018.51,798.91,307.13,113.86,1219.90,89117,42591,131708,50,1650,534,10,0,57180,28499,85679,3,1635,522,0,1,2353.20,699.08,29.71,348.90,377.38,100.00,27.25,27.34,100.00,100.00,7.84,7.84,26250,19456,6700,0,79.93,0,0,0,0,0,0,126306,4168
ORISSA,22,MAYURBHANJ,12029.74,7971.46,2896.26,1162.02,3254.89,1182.59,537.00,4974.48,3152.34,1182.48,536.27,4871.08,369475,193293,562768,10,4642,1698,10,0,272875,52300,325175,2,4642,1894,0,60,9266.50,3517.30,37.96,1022.90,864.48,84.51,84.91,73.85,86.97,20.00,8.57,42.85,38669,173193,61013,0,77.64,0,0,0,0,0,0,544764,22152
ORISSA,23,NABARANGAPUR,5971.15,3982.53,1478.84,509.78,1265.99,470.11,38.52,1774.62,943.89,330.57,38.52,1312.98,158604,95891,254495,50,1838,378,10,0,62576,30564,93140,0,2281,961,0,0,4637.41,738.21,15.92,415.00,373.87,90.09,18.91,42.80,100.00,100.00,0.00,0.00,28290,31665,2621,0,95.81,0,0,0,0,0,0,253461,9363
ORISSA,24,NAYAGARH,4723.40,3146.15,1123.53,453.72,1866.22,666.45,181.54,2714.21,1182.70,464.88,181.54,1829.12,134750,72562,207312,51,1993,34,8,0,89999,18040,108039,9,1993,552,0,0,3076.91,1181.13,38.39,433.40,418.29,96.51,1.70,1.93,100.00,102.00,22.35,21.91,9864,2881,77254,0,14.16,0,0,0,0,0,0,213265,24304
ORISSA,25,NUAPADA,3920.21,2634.16,956.66,329.39,869.25,347.34,46.83,1263.42,787.78,261.06,46.83,1095.66,101492,27298,128790,20,941,585,10,0,47375,13319,60694,6,941,585,10,0,2973.41,755.06,25.39,204.26,203.94,99.84,29.83,18.81,63.06,40.00,10.80,27.00,12570,15518,19287,0,59.29,0,0,0,0,0,0,151921,5135
ORISSA,26,PURI,5865.69,3914.59,1396.07,555.03,2324.50,828.99,268.85,3422.34,1485.08,570.64,268.85,2324.57,160972,70160,231132,50,2250,1130,10,0,102682,28206,130888,28,2194,1138,8,0,3819.55,1614.69,42.27,523.96,469.60,89.63,74.86,3.00,4.01,100.00,54.20,54.20,12956,890,88836,0,13.48,0,0,0,0,0,0,317002,25593
ORISSA,27,RAYAGADA,5583.72,3769.28,1379.64,434.80,1286.37,470.83,55.98,1813.18,832.94,336.91,55.98,1225.83,134397,77807,212204,25,2931,1001,10,0,69858,3954,73812,0,2181,478,15,0,3691.69,581.23,15.74,817.36,389.37,47.64,68.82,18.69,27.16,50.00,0.00,0.00,14812,35898,19148,0,72.59,0,0,0,0,0,0,191615,7171
ORISSA,28,SAMBALPUR,3594.39,2425.16,869.18,300.05,1011.98,362.69,83.95,1458.62,728.05,281.72,83.07,1092.84,88701,59914,148615,0,2217,480,10,0,53585,21089,74674,0,2217,480,0,0,2275.60,651.64,28.64,476.86,363.54,76.24,24.37,23.05,94.58,0.00,0.00,0.00,16298,15459,21119,0,59.26,0,0,0,0,0,0,178958,8794
ORISSA,29,SONEPUR,3073.09,2064.03,736.73,272.33,848.63,320.84,138.30,1307.77,618.05,244.79,137.78,1000.62,80396,26722,107118,0,1563,214,10,0,51426,13394,64820,0,1587,214,5,0,2055.38,610.54,29.70,313.06,291.61,93.15,10.71,12.22,100.00,0.00,1.02,0.00,13082,3895,34447,0,33.01,0,0,0,0,0,0,140714,5062
ORISSA,30,SUNDARGARH,4665.63,3096.27,1104.01,465.35,2279.58,836.66,286.18,3402.42,1474.66,548.56,288.33,2311.55,183809,107961,291770,18,2444,1391,10,0,140022,29115,169137,3,2821,1496,0,6,3113.22,1431.80,45.99,488.80,464.71,95.07,74.54,68.80,92.30,36.00,5.58,15.50,18959,95467,25596,0,81.72,0,556,7,0,0,0,310762,15315
PUDUCHERRY,1,PONDICHERRY,572.56,481.72,0.00,90.84,94.84,0.00,0.00,94.84,79.07,0.00,0.00,79.07,18000,0,18000,0,26,16,3,0,2268,0,2268,30,0,16,2,0,499.76,34.43,6.89,9.10,0.00,0.00,3.20,3.20,100,0.00,24.79,0.00,657,0,1600,0,28.97,0,0,0,0,0,0,69275,0
PUNJAB,1,AMRITSAR,3939.15,2484.93,1072.78,381.44,415.36,112.84,0.00,528.20,279.08,110.55,0.00,389.64,90089,66983,157072,0,599,378,0,0,2716,84262,86978,1,650,50,0,0,2890.55,110.23,3.81,119.80,235.54,100.00,30.12,2.36,7.84,0.00,0.00,0.00,719,0,1307,0,26.47,150,0,247,170,5,10,212566,72468
PUNJAB,2,BARNALA,560.71,360.73,145.42,54.56,107.58,0.00,0.00,107.58,42.03,0.00,0.00,42.03,12137,12000,24137,35,54,123,0,0,12593,12450,25043,3,58,100,0,0,304.80,25.88,8.49,10.80,0.00,0.00,7.82,0.15,1.92,70.00,0.00,0.00,7143,0,5090,0,56.72,0,0,0,0,0,0,74819,35560
PUNJAB,3,BATHINDA,1146.55,775.30,305.63,65.62,409.39,112.64,16.94,538.97,200.44,82.02,16.80,299.26,40000,11602,51602,14,442,0,7,0,12766,15302,28068,9,422,652,7,0,890.00,149.14,16.76,107.16,74.80,69.80,0.00,52.16,0.00,28.00,4.20,15.00,8706,0,3435,0,68.20,237,0,230,220,20,30,170853,102816
PUNJAB,4,FARIDKOT,300.92,181.30,87.54,32.08,39.62,14.39,0.00,54.01,47.45,14.12,0.00,61.57,6000,0,6000,0,410,0,1,0,1418,1168,2586,0,368,117,0,0,179.70,22.64,12.60,93.86,0.00,0.00,0.00,2.05,0.00,0.00,0.00,0.00,680,0,593,0,47.95,0,0,0,0,0,0,76262,32349
PUNJAB,5,FATEHGARH SAHIB,233.72,151.47,65.10,17.15,24.40,41.71,0.00,66.11,35.09,40.49,0.00,75.58,2485,16192,18677,0,363,0,2,0,2630,10895,13525,0,363,402,2,0,72.88,15.57,21.36,124.66,8.37,6.71,0.00,50.46,0.00,0.00,0.00,0.00,1465,0,1050,0,55.70,0,0,0,0,0,0,77684,31421
PUNJAB,6,FEROZEPUR,1479.83,1013.10,392.84,73.89,114.29,36.58,0.00,150.87,177.02,35.48,0.00,212.50,50655,75000,125655,0,326,604,10,0,13101,11338,24439,0,326,150,2,0,1204.84,193.59,16.07,65.20,2.65,4.06,55.29,5.90,10.67,0.00,0.00,0.00,9129,0,3908,1,69.68,188,0,240,130,30,60,271536,85588
PUNJAB,7,GURDASPUR,1483.77,879.82,429.65,174.30,86.87,53.01,1.51,141.39,28.59,12.22,0.77,41.58,40780,73530,114310,0,600,0,4,0,9304,4895,14199,0,110,56,3,0,1164.36,19.39,1.67,204.60,6.24,3.05,0.00,0.00,0.00,0.00,0.00,0.00,5432,0,3812,0,58.38,0,0,0,0,0,0,309898,45188
PUNJAB,8,HOSHIARPUR,365.60,206.63,97.96,61.01,61.99,29.39,0.00,91.38,29.54,29.39,0.00,58.93,11112,0,11112,0,839,0,5,0,19099,209211,228310,0,1730,0,1,0,110.57,3.14,2.84,167.80,37.56,22.38,0.00,2.88,0.00,0.00,0.00,0.00,10855,0,8164,0,56.84,61,0,0,0,0,0,258523,54289
PUNJAB,9,JALANDHAR,689.57,395.76,190.67,103.14,91.51,45.53,0.00,137.04,102.07,23.69,0.00,125.76,19885,2708,22593,0,1200,0,5,0,20786,35437,56223,0,1200,256,2,0,327.48,67.89,20.73,240.00,4.88,2.03,0.00,0.00,0.00,0.00,0.00,0.00,11723,0,8980,0,56.40,15,0,105,35,10,20,213390,81468
PUNJAB,10,KAPURTHALA,415.76,238.40,117.14,60.22,132.33,23.05,0.00,155.38,47.46,23.02,0.00,70.47,12617,2229,14846,0,500,0,2,0,12096,9253,21349,0,627,155,1,0,259.91,30.97,11.92,100.00,35.61,35.61,0.00,0.00,0.00,0.00,0.00,0.00,5908,3,3987,0,48.87,3,0,5,2,0,3,106870,32110
